,video_id,view_count,like_count,comment_count,tags
518,2VpQFxobGek,289488,4416,353,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', 'ヨッシー', '癒し', '面白い', '可愛い']"
519,QQpoANP2MfM,2103730,31711,3554,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', 'バカゲー', '面白い', 'Happy Wheels']"
520,tw9mbEO0rJc,1531281,12613,1380,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', '戦闘', '面白い', 'バトル']"
521,eZn1oRLSDOU,549270,11969,1147,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', '感動', '少女', 'フリーゲーム']"
522,EMSK5BLXu5A,1090811,12367,746,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', 'バグ', 'バカゲー', '面白い']"
523,qT_e5xe73FA,1090214,16365,1544,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', 'ホラーゲーム', 'ホラー', '怖い', '絶叫']"
524,VpApzkE4Wzw,2047306,21452,913,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', 'バカゲー', '面白い', '残酷']"
525,bgNft1WVMdU,1653491,15297,1475,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', 'バカゲー', '戦闘', 'バトル', '面白い']"
526,lFiQl-IlUts,194100,3621,361,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', '癒し', 'ヨッシー', 'クラフトワールド', '可愛い']"
527,rDbq5C06ZS0,637370,9854,808,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', 'Secret Neighbor', 'ホラーゲーム', '隣人さん']"
528,9MdB5zrZG9c,1341705,12042,1048,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', 'バカゲー', '面白い', '戦闘', 'バトル']"
529,gOljaNhxsZ4,298591,4787,528,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', 'ヨッシー', '可愛い', '癒し', 'ヨッシークラフトワールド']"
530,G6-5W1K-NTc,1386926,10675,642,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', '面白い', 'パズル', '神ゲー']"
531,iVLxLiZpTI4,558321,8030,1048,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', '名探偵コナン', 'コナン', '面白い', 'スケートボード', '名探偵コナン スケボーラン 怪盗キッドと神秘の秘宝', '紺青の拳']"
532,J7cI1wjfcqI,1163218,13210,688,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', '島', '癒し', '面白い']"
533,EuBpkFQmE3M,1255262,15791,1705,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', '海', 'サバイバル', '脱出']"
534,ZAQ2FPRvw-c,349217,8507,717,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', 'バカゲー', '面白い', '鬼畜']"
535,p7W9PNhcT0c,335784,7279,503,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', 'Dead by Daylight', 'ホラーゲーム', 'ホラー']"
536,-Pj4XL-gK8U,330703,12951,1053,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', 'スイカ', '夏', '面白い']"
537,kiznzRZxex4,653818,8684,458,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', 'バカゲー', '面白い', 'ふにゃふにゃ', '可愛い']"
538,zuYdSgkOLD4,163071,7196,610,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ']"
539,Prhdu9UvIhw,527391,9104,565,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', 'ホラーゲーム', 'ホラー', '怖い', '村']"
540,MtPvPu5PNEE,590637,12392,1392,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', 'アベンジャーズ', 'サノス', '映画']"
541,yMjh9V_FHzg,137902,4313,453,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', 'アプリ', 'スマホ']"
542,0eDWb0CNFi4,213388,5525,439,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', 'ホラーゲーム', 'ホラー', 'テディベア']"
543,qrOMF049RRQ,825744,10062,750,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', 'マリオカート', 'マリオ', 'ニンテンドースイッチ']"
544,qm7NFIyfwn4,175640,3475,313,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', 'ヨッシー', '癒し', 'ニンテンドースイッチ']"
545,6obgWYBc27g,459069,6952,494,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', 'バカゲー', '面白い']"
546,0JIEUlcJVI0,391177,8120,523,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', '面白い', 'バカゲー']"
547,hSZpAJCGghw,838138,9574,519,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', 'バカゲー', '面白い', 'Human:Fall Flat', '癒し']"
548,dB7ohOWiThw,1705791,15383,735,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', '殺人鬼', '面白い', '怖い']"
549,K4kEGgGODRs,395595,4894,426,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', 'バカゲー', '面白い']"
550,h8WdEOa75eM,1340190,10693,717,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', 'バトル', '戦い', '自由', 'Totally Accurate Battle Simulator']"
551,4LA5yT34nWE,186786,3895,428,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', 'ヨッシー', '可愛い', '癒し']"
552,1j2w32I0BRA,401235,8769,713,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', 'ホラーゲーム', 'ホラー', '面白い']"
553,92CImTXboS8,353691,7181,610,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', '監禁', 'ニュース', '面白い']"
554,hgeg8iH6Ns4,648109,9708,875,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', 'ホラーゲーム', 'ホラー', '怖い', '絶叫']"
555,5yOR4NzPjDs,1198985,16582,2061,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ']"
556,ppuGrtck3wY,629471,13995,1044,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', 'ホラー', '不思議', '面白い']"
557,oRxPPf8c4G8,217077,3882,362,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', 'ヨッシー', 'ヨッシークラフトワールド', '任天堂', '可愛い', '癒し']"
558,ek4aMX9HWIs,2278114,15463,838,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', 'バカゲー', '笑う', '爆笑', '面白い', 'Havocado']"
559,dIoa2_8FSc0,196702,3757,429,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ']"
560,9bjIms0r08w,420409,9762,1120,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', 'フリーゲーム', '名作']"
561,PVXN5ALrz3s,2487885,16335,716,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', 'アプリ', '面白い', 'バカゲー']"
562,yP5fqkxk6NQ,444156,13706,1687,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', '大食い', '食べる', 'お菓子']"
563,qMlW3BIdEDo,620851,9303,650,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', 'バカゲー', '面白い', '動物', '癒し']"
564,IqP2UeJTqLE,890653,12120,970,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', 'バーガー', '面白い', 'PS1']"
565,UM_1XN0iwCU,1804624,21274,1523,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', 'ホラーゲーム', 'ホラー', 'フリーゲーム', '面白い']"
566,FVAYexMmWSc,274931,5202,499,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', '海', '宝探し', '海賊', 'サメ']"
567,Ioi3qj9MSLk,340533,9438,1938,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', 'オシャレ', 'ファッション', '面白い', 'DS']"
568,UKCJ_Xr4SQc,440480,14607,4010,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ']"
569,59Ytl4Hn8Ck,317241,6340,286,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', 'バカゲー', '面白い', 'アスレチック']"
570,SvdVuz5UfYE,382796,7328,507,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', 'Dead by Daylight', 'ホラー', 'ホラーゲーム']"
571,JKo4O3T7cvo,885954,16201,964,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', 'フォートナイト', 'Fortnite']"
572,eDKPTR3CXAY,549945,8268,469,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', 'バカゲー', '面白い']"
573,WNlpuemc7pA,680418,9800,591,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ']"
574,bS3KP7Kg4B0,461714,6660,518,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', 'マリオメーカー', 'マリオメーカー2']"
575,XCOHivVkVJc,558294,7164,366,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', 'バカゲー', '面白い', '戦闘']"
576,aj_lDXizEU0,675469,10292,887,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', 'ニンテンドースイッチ', 'マリオ', 'マリオメーカー']"
577,7Kzq3Cmb7yE,618187,8305,533,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', '癒し', '面白い', '可愛い', 'ふにゃふにゃ', 'バカゲー']"
578,d2K-dhu3sFg,475717,11239,741,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', '実写']"
579,f8CGUXeMwJ0,617445,7862,458,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', '面白い', 'テトリス', 'スイッチ']"
580,zEm7kZEoABU,478671,8393,1173,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', 'ホラーゲーム', 'ホラー', 'コープスパーティー']"
581,3JV_q-nwciw,442182,7905,950,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', 'ホラーゲーム', 'ホラー', '怖い', 'コープスパーティー']"
582,_cEFSKeOOC0,1142524,16993,1265,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', 'LINE', '返信', '恋愛', '付き合う']"
583,mNqwoKuqfYA,949855,10929,477,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', 'Fortnite', 'フォートナイト', '面白い']"
584,8VHmql6A4XI,677553,9424,712,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', '吉野家', '飲食店']"
585,UweSMQPEx44,937039,16209,2667,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', '声優', 'ホラーゲーム', 'ホラー', '怖い']"
586,JE13mhKVoVM,1060662,15347,822,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ']"
587,GqCkNqnZnj4,2109227,19520,1254,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', 'ホラーゲーム', 'ホラー']"
588,PkdBdP2rj9E,483792,8200,961,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', 'コープスパーティー', 'ホラーゲーム', 'ホラー', '面白い', '声優']"
589,pYl3lpm1mSE,505869,7016,313,"['pockysweets', 'ポッキー', '生放送', '面白い', 'Dead by Daylight', 'ホラーゲーム', 'ホラー', 'デッドバイデイライト']"
590,FOfs38J4z_4,333505,4999,125,"['pockysweets', 'ポッキー', '生放送', '面白い']"
591,MAAhnS2Z4R4,852330,9667,508,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ']"
592,thpDyga3KeM,503611,8866,481,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', '子育て', '育成', '面白い']"
593,bz4v8IVh-eA,405209,7504,837,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', 'ホラーゲーム', 'ホラー', 'コープスパーティー', '面白い']"
594,vfMvla8y3NA,640451,9264,518,"['pockysweets', 'ポッキー', '生放送', '面白い', 'ゲーム実況', '実況動画']"
595,2Jpw3i8CK14,1557860,14083,890,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', 'バカゲー', '面白い', 'My Friend Pedro']"
596,lwjM9TRxaRg,272239,3612,290,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', '子育て', '教育']"
597,j33Fd_Ur9Y8,179933,4448,436,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', 'ホラーゲーム', '第五人格', 'デッドバイデイライト']"
